ID,Last Contact,City State,Location,Sex,Missing Age From,Missing Age To,Current Age From,Current Age To,Ethnicity,Height,Weight,Hair Color,Left Eye Color,Right Eye Color,Clothing,Physical Features
MP24275,1993-07-26,"Portland, Oregon","(45.515232, -122.6783853)",Male,25,25,57,57,White / Caucasian,76.0,200.0,Brown,Brown,Brown,"Black pocket T-shirt, red and black plaid flannel shirt, black Levi brand denim jeans","Artificial body part/aid: Prosthetic ear, unknown side
Scar/mark: Scars on hips
Tattoo: Tattoo right shoulder: Yosemite Sam"
MP27407,1983-05-29,"Portland, Oregon","(45.515232, -122.6783853)",Male,38,38,79,79,White / Caucasian,70.0,220.0,Brown,Blue,Blue,,
MP26178,2008-11-29,"Neskowin, Oregon","(45.1067722, -123.9842818)",Female,22,22,38,38,Asian,59.0,75.0,Black,Brown,Brown,,
MP26766,1997-10-26,"Terrebonne, Oregon","(44.3528981, -121.1778129)",Male,23,23,50,50,,66.0,150.0,Black,Brown,Brown,,Tattoo: Tattoos on legs
MP28805,1962-03-30,"Toledo, Oregon","(44.621507, -123.9384478)",Female,40,40,103,103,White / Caucasian,61.0,110.0,Red/Auburn,Blue,Blue,,
MP2487,1991-01-06,"Pittsburgh, Pennsylvania","(40.44062479999999, -79.9958864)",Female,28,28,62,62,White / Caucasian,62.0,105.0,Brown,Hazel,Hazel,,"Piercing: ears
Scar/mark: Scar on her forehead at the hairline"
MP2902,1991-02-27,"Bellefonte, Pennsylvania","(40.91339430000001, -77.7783348)",Female,28,28,62,62,White / Caucasian,63.0,110.0,Brown,Blue,Blue,"Green contact lenses.
nan","Piercing: Pierced ears.
Tattoo: Tattoo of a ring of roses on her right ankle"
MP2903,1997-02-18,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Female,24,24,51,51,Black / African American,57.0,135.0,Brown,Brown,Brown,Septa Public Transit Driver's uniform: Light blue shirt with Septa logo on sleeves and navy blue pants.,Piercing: Pierced ears
MP2493,1975-07-08,"Littlestown, Pennsylvania","(39.744544, -77.0880385)",Female,14,14,64,64,White / Caucasian,63.0,110.0,Red/Auburn,Blue,Blue,,Scar/mark: King has a scar on her right ankle. She has pockmarks on her temple.
MP763,2000-05-25,"Delaware Township, Pennsylvania","(41.3349203, -80.3435908)",Female,46,46,71,71,White / Caucasian,64.0,112.0,Blond/Strawberry,Brown,Brown,"White tank top, blue denim shirt, jeans.
brown boots
White gold engagement ring, wearing four earrings (small round pink stones in top holes).",Piercing: Pierced ears.
MP848,2003-07-14,"Harrisonville, Pennsylvania","(39.9875867, -78.05944889999999)",Male,59,59,81,81,White / Caucasian,68.0,230.0,Sandy,Blue,Blue,"Reading glasses with black plastic frames.
Gold tone watch worn on right wrist.",Scar/mark: Small flesh colored mole on right cheek
MP764,2005-06-07,"Spring Creek Township, Pennsylvania","(41.3983333, -78.8609122)",Male,56,56,76,76,White / Caucasian,70.0,220.0,Gray or Partially Gray,Green,Green,"Camouflage shirt and pants.
brown boots.
Gold wedding band with a diamond worn on left ring finger.","Deformity: missing toe nails on big toes
Scar/mark: Scar around right knee, scars on back"
MP864,2003-05-03,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,29,29,51,51,Black / African American,72.0,155.0,Black,Brown,Brown,"White t-shirt, black jeans, black ""hoodie"" style sweatshirt.","Piercing: Pierced ears
Scar/mark: cataracts on right eye.
Tattoo: tattoo of the name ""Wanda"" on upper left arm, tattoo of the name ""Naaja"" on left forearm, tattoo of the name ""Bam"" on upper right arm, tattoo of the name ""Quadir"" between index and thumb on left hand, tattoo of the name ""Raheem"" on right bicep,"
MP1982,2005-04-15,"Bellefonte, Pennsylvania","(40.91339430000001, -77.7783348)",Male,59,59,79,79,White / Caucasian,72.0,170.0,Gray or Partially Gray,Green,Green,"Blue fleece jacket and blue jeans.
Wears contact lenses.
Tennis shoes",
MP2492,1975-05-17,"Media, Pennsylvania","(39.9167783, -75.387693)",Female,15,15,65,65,White / Caucasian,58.0,90.0,Brown,Brown,Brown,She wears corrective lenses,Piercing: pierced ears
MP2484,1989-08-05,"Millersburg, Pennsylvania","(40.5395289, -76.96081029999999)",Female,17,17,52,52,White / Caucasian,58.0,82.0,Brown,Green,Green,"She was carrying a small purse with thin straps and an image of a unicorn imprinted on the side. Her key ring featured an image of the cartoon character Roger Rabbit, also had a white gold class ring (class 1990, Halifax High School) with a white stone, had a Silver Timex Watch.
A blue and white shirt with large flower print, blue shorts
White canvas sneakers (size 4 1/2 to 5)","Piercing: She has pierced ears
Scar/mark: small mole on her chin."
MP2497,1981-11-05,"Clairton, Pennsylvania","(40.292292, -79.881715)",Female,14,14,57,57,White / Caucasian,62.0,105.0,Blond/Strawberry,Green,Green,"Size 5 underwear, size 30A bra
Black jacket with ""Clairton Band"" on back (size small, black and orange in color), ""Toni"" on front, orange trim on waist and cuffs, jeans
White, size 6 tennis shoes
Gold ball type earrings","Piercing: pierced ears
Scar/mark: Mole on the left side of neck. Light freckles across her face and a scar on the left side of her stomach. Mole on the right front of her nose"
MP2510,1977-07-12,"Secane, Pennsylvania","(39.9152766, -75.30914829999999)",Female,17,17,64,64,White / Caucasian,68.0,120.0,Blond/Strawberry,Green,Green,,
MP2906,1982-08-23,"Upper Darby, Pennsylvania","(39.9593175, -75.2878235)",Female,19,19,61,61,White / Caucasian,61.0,126.0,Brown,Blue,Blue,,Scar/mark: Scar on her nose and a scar on one of her arms that looks like a Christmas tree or a triangle.
MP8727,2007-03-12,"Aldan, Pennsylvania","(39.9215013, -75.2879631)",Male,50,50,68,68,White / Caucasian,72.0,190.0,Brown,Brown,Brown,,
MP9151,1981-09-15,"Germansville, Pennsylvania","(40.7014311, -75.706936)",Male,30,30,73,73,White / Caucasian,69.0,135.0,Brown,Hazel,Hazel,,
MP9302,1998-12-23,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,40,40,65,65,Black / African American,70.0,165.0,Black,Brown,Brown,,"Tattoo: A tattoo of the name ""BIRD"" or ""BYRD"" on one of his upper arms"
MP6723,1993-01-07,"New Castle, Pennsylvania","(41.0036719, -80.34700900000001)",Female,15,15,47,47,White / Caucasian,66.0,140.0,Red/Auburn,Blue,Blue,,Scar/mark: Birthmark on hairline at the back of her neck
MP7222,1988-07-03,"Galeton, Pennsylvania","(41.7331245, -77.64193100000001)",Male,31,31,68,68,White / Caucasian,72.0,200.0,Red/Auburn,Blue,Blue,"Bright yellow t-shirt with ""Thousand Island River Rat"" printed in black letters on the front, blue jeans
white socks and sneakers.",
MP5881,1985-12-13,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,16,16,54,54,Black / African American,68.0,140.0,Black,Brown,Brown,"Blue jeans, black jacket","Scar/mark: Lump on left shoulder
Other distinctive physical characteristic: bowlegged"
MP7227,1992-01-03,"Oakland Township, Pennsylvania","(41.5134544, -79.77363059999999)",Male,43,43,76,76,White / Caucasian,68.0,150.0,Brown,Blue,Blue,"Two piece camouflage, orange hunting suit, and unknown under garments.
sneakers",Scar/mark: scars on his left foot
MP7211,1983-05-27,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,63,63,104,104,White / Caucasian,70.0,190.0,Brown,Brown,Brown,"Possibly wearing checkered pants or blue jeans
Wears glasses with brown plastic frames.
possibly wearing a Timex watch on left wrist.",Scar/mark: Large mole under left armpit; scar on upper right arm
MP7242,1997-11-23,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,30,30,57,57,White / Caucasian,66.0,140.0,Black,Brown,Brown,,
MP5496,2001-08-22,"Erie, Pennsylvania","(42.12922409999999, -80.085059)",Male,35,35,58,58,White / Caucasian,69.0,165.0,Brown,Brown,Brown,,"Scar/mark: Scars on both forearms, mole on right forearm"
MP7040,1973-10-26,"Grove City, Pennsylvania","(41.15783769999999, -80.08867029999999)",Female,17,17,68,68,White / Caucasian,60.0,98.0,Black,Hazel,Hazel,"Blue Jeans
Wore glasses for reading but did not have them with her when she disappeared",
MP7205,1980-01-21,"Marienville, Pennsylvania","(41.46914719999999, -79.1235013)",Male,50,50,95,95,White / Caucasian,68.0,150.0,Gray or Partially Gray,,,It is unknown what Hart was wearing at the time of his disa,
MP7234,1993-08-25,"Springfield, Pennsylvania","(40.5280073, -75.30623260000002)",Male,80,80,111,111,White / Caucasian,69.0,150.0,Brown,,,,Scar/mark: scar on chest
MP7208,1980-10-31,"Allentown, Pennsylvania","(40.6022939, -75.4714098)",Male,29,29,73,73,Hispanic / Latino,69.0,160.0,Brown,Brown,Brown,,Tattoo: Tattoo on lower left arm (description not available).
MP4610,1992-10-23,"Bellefonte, Pennsylvania","(40.91339430000001, -77.7783348)",Female,22,22,54,54,White / Caucasian,64.0,100.0,Brown,Brown,Brown,"Possibly wearing a heavy denim jacket.
May have been wearing a necklace (unknown design)","Deformity: Some discolored, overlapping front teeth. Speaks with a slight speech impediment.
Piercing: Ears"
MP6406,2002-03-07,"Pittsburgh, Pennsylvania","(40.4083044, -79.99199949999999)",Female,16,16,38,38,Black / African American,66.0,110.0,Black,Brown,Brown,"Black pants w/ brown stitching, black & gray shirt","Piercing: Stefanie's ears are pierced (once)
Scar/mark: Scar on R arm"
MP18113,1990-09-28,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,45,45,79,79,White / Caucasian,69.0,140.0,Gray or Partially Gray,Gray,Gray,,
MP11887,1984-01-25,"Rochester, Pennsylvania","(40.7022882, -80.28645089999999)",Male,56,56,97,97,White / Caucasian,70.0,180.0,Red/Auburn,Blue,Blue,"Subject was wearing a navy blue jacket
Gray smoke glasses with plastic frames
Silver watch, wedding band",Scar/mark: There was a long scar on undetermined arm that was the result of a dog bite.
MP10757,2008-01-16,"West Mifflin, Pennsylvania","(40.3509675, -79.9136731)",Male,58,58,74,74,White / Caucasian,68.0,160.0,Gray or Partially Gray,Brown,Brown,,
MP11608,2007-02-01,"Gilbert, Pennsylvania","(40.9090313, -75.4315594)",Male,54,54,72,72,White / Caucasian,71.0,170.0,Blond/Strawberry,Blue,Blue,,
MP10665,1996-06-21,"Arnold, Pennsylvania","(40.5800669, -79.7667151)",Female,33,33,61,61,White / Caucasian,65.0,100.0,Sandy,Brown,Brown,"Last seen alive wearing a black t-shirt, blue jean shorts with red trim (hole in right pant leg)
white deck shoes",
MP19700,2013-02-25,"East Stroudsburg, Pennsylvania","(41.0030522, -75.1817547)",Male,61,61,72,72,Asian,66.0,150.0,Black,Brown,Brown,"Beige insulated hooded coat, navy windpants.
Black sneakers.",
MP17800,2012-07-29,"Palmyra, Pennsylvania","(40.3089798, -76.5933012)",Female,21,21,33,33,White / Caucasian,68.0,110.0,Blond/Strawberry,Green,Green,"Dark colored shorts with bright floral print, yellow tank top","Piercing: pierced tongue, ears
Tattoo: ONE LOVE  R. Bicep.  Stars L. Foot    Pistol with flowers left abdomen to back of torso."
MP14290,1985-06-12,"Beech Creek, Pennsylvania","(41.0758987, -77.5886026)",Male,48,48,87,87,White / Caucasian,75.0,190.0,Brown,Hazel,Hazel,"nan
extra large shirt unknown color
34-36 blue jeans
34 belt
Dark colored socks
34 underwear
glasses
10 1/2 sneakers
timex watch","Scar/mark: scars on chest from bypass, scars on both thighs, mole on face"
MP14757,1985-05-25,"Greencastle, Pennsylvania","(39.790371, -77.7277714)",Male,42,42,82,82,White / Caucasian,67.0,170.0,Red/Auburn,Brown,Brown,,
MP7919,1986-11-22,"DuBois, Pennsylvania","(41.1210115, -78.7583257)",Female,15,15,53,53,White / Caucasian,60.0,130.0,Brown,Brown,Brown,,
MP15037,2012-03-13,"Philadelphia, Pennsylvania","(40.0152766, -75.1311874)",Female,22,22,34,34,Hispanic / Latino,64.0,100.0,Brown,Brown,Brown,,"Piercing: ears, belly button
Tattoo: nJaniah or right torso
Other distinctive physical characteristic: small black beauty mole above the left lip"
MP13258,1975-05-01,"Philadelphia, Pennsylvania","(39.9525839, -75.1652215)",Male,54,54,104,104,Black / African American,66.0,150.0,Brown,Brown,Brown,,"Scar/mark: Scar over right eye.
May possibly still have scars on scalp"
MP13646,2002-05-25,"Warren, Pennsylvania","(41.8439486, -79.1450445)",Male,22,22,45,45,White / Caucasian,67.0,165.0,Blond/Strawberry,Hazel,Hazel,"Black backpack/crutches
Dark Shirt and dark shorts","Tattoo: Large Egyptian Ahnk on his chest (outline)
Other distinctive physical characteristic: Injured knee/Using crutches"
MP30798,2015-06-05,"Farrell, Pennsylvania","(41.2122784, -80.4967367)",Female,22,22,31,31,Black / African American,67.0,145.0,Black,Brown,Brown,,
MP27862,1984-11-20,"Bath, Pennsylvania","(40.7256524, -75.39406989999999)",Male,36,36,76,76,White / Caucasian,72.0,190.0,Black,Brown,Brown,,"Tattoo: Tattoo of the name ""Barb"" on upper left arm."
MP26989,2014-05-27,"Pittsburgh, Pennsylvania","(40.4417703, -80.08701549999999)",Male,57,57,68,68,,70.0,150.0,Gray or Partially Gray,Brown,Brown,"tan jeans and a blue/white shirt
Last seen wearing sunglasses
white shoes",
MP29605,2013-04-08,"Upper Darby, Pennsylvania","(39.9573936, -75.2654063)",Male,0,0,11,11,Black / African American,25.0,12.0,Brown,Brown,Brown,,
MP33270,1984-10-24,"Williamsport, Pennsylvania","(41.2411897, -77.00107860000001)",Female,24,24,64,64,White / Caucasian,63.0,175.0,Blond/Strawberry,Blue,Blue,,
MP34558,2006-09-11,"Pittsburgh, Pennsylvania","(40.44062479999999, -79.9958864)",Female,7,7,26,26,Black / African American,45.0,48.0,Black,Brown,Brown,,
MP33051,2014-12-04,"Bellevue, Pennsylvania","(40.4939576, -80.0517215)",Male,60,60,70,70,Black / African American,70.0,240.0,Black,Brown,Brown,,Tattoo: PRAYING HANDS TATT00 0N SH0ULDER
MP4279,2004-01-14,"Mayaguez, Puerto Rico","(18.1605646, -67.146408)",Male,44,44,65,65,,71.0,140.0,Brown,Brown,Brown,,"Scar/mark: Mr. Ramirez has a scar in the abdominal area
Tattoo: cross tattoo on his right arm"
MP6533,2008-11-26,"Ceiba, Puerto Rico","(18.2619141, -65.64810589999999)",Female,13,13,29,29,Hispanic / Latino,60.0,108.0,Red/Auburn,Brown,Brown,"School uniform: yellow shirt, dark blue/dark green skirt",Scar/mark: Upper front teeth slightly larger
MP5893,2006-07-08,"San Lorenzo, Puerto Rico","(18.189402, -65.9609971)",Female,12,12,31,31,Hispanic / Latino,64.0,110.0,Brown,Green,Green,"Pink shorts and pink shirt, windbreaker jacket
Black sandals",Scar/mark: Scar located on her right arm
MP54374,1984-12-15,"Puerto Rico, Puerto Rico","(18.3882663, -65.7557433)",Male,2,2,42,42,Black / African American,,,Black,Brown,Brown,pink bonnet and dress,
MP6320,1998-06-20,"Guayanilla, Puerto Rico","(18.220833, -66.590149)",Male,9,9,36,36,Hispanic / Latino,53.0,90.0,Black,Black,Black,"Blue shorts, white shirt",Scar/mark: scar over left eyebrow
MP28563,2013-10-31,"San Juan, Puerto Rico","(18.4481441, -66.0641969)",Female,67,67,78,78,,58.0,90.0,Brown,Brown,Brown,,
MP75190,2020-09-21,"nan, Puerto Rico","(18.220833, -66.590149)",Male,51,51,55,55,,71.0,180.0,Bald,Brown,Brown,,
MP11105,2011-03-14,"Carolina, Puerto Rico","(31.4984019, -111.0467384)",Male,56,56,70,70,Hispanic / Latino,66.0,125.0,Black,Black,Black,He was wearing jean shorts when he was last seen.,Scar/mark: He has a scar on the left side on the rib cage area that extends to the back. He also has 2 molars on his temple and also has a molar on the back of one of his shoulders.
MP11913,2001-10-09,"Ponce, Puerto Rico","(17.995656, -66.628552)",Male,57,57,80,80,,64.0,170.0,Black,Brown,Brown,,
MP9369,2000-11-14,"Yabucoa, Puerto Rico","(32.8977408, -105.9496022)",Female,14,14,38,38,Hispanic / Latino,67.0,126.0,Brown,Brown,Brown,School uniform: White polo shirt and plaid skirt,
MP2761,1992-05-02,"Santa Isabel, Puerto Rico","(31.5780133, -110.9938401)",Female,4,4,36,36,Hispanic / Latino,36.0,40.0,Brown,Hazel,Hazel,,Other distinctive physical characteristic: Teeth have a 1/2 circle opening when biting
MP5810,1999-09-09,"Guaynabo, Puerto Rico","(18.3615548, -66.11106819999999)",Female,14,14,39,39,Hispanic / Latino,65.0,120.0,Black,Brown,Brown,Black short pants and a white shirt,"Scar/mark: Top tooth protrudes; scars on forehead, left eyebrow and right knee;  mole on top of left shoulder"
MP5801,2001-02-10,"Juana Diaz, Puerto Rico","(18.0453257, -66.5100771)",Female,17,17,41,41,Hispanic / Latino,60.0,130.0,Brown,Brown,Brown,"Blue capri spandex, beige t-shirt, blue sandals","Scar/mark: Upper left tooth missing, large birthmark on left hand, 5 inch scar on her right leg"
MP6611,2006-05-21,"Guayanilla, Puerto Rico","(18.031795, -66.797529)",Female,13,13,32,32,Hispanic / Latino,64.0,100.0,Brown,Black,Black,,Scar/mark: Tongue is pierced
MP39253,2016-06-01,"Bayamon, Puerto Rico","(18.3824458, -66.1458297)",Female,16,16,25,25,Hispanic / Latino,60.0,100.0,,,,,
MP29916,1998-05-01,"Santa Rita, Puerto Rico","(31.461996, -111.0039912)",Male,39,39,66,66,Black / African American,69.0,175.0,Black,Brown,Brown,,Scar/mark: birthmark on right chest
MP59392,2018-12-05,"Loiza, Puerto Rico","(18.42434, -65.83864729999999)",Female,43,43,49,49,White / Caucasian,63.0,140.0,Brown,Hazel,Hazel,,"Tattoo: Tattoo left chest of a snake, Tattoo right chest ""Christopher"", Tattoo of stork on stomach, Tattoo right ankle ""Christopher"""
MP2759,1995-02-19,"Moca, Puerto Rico","(18.3946688, -67.1132356)",Male,15,15,45,45,Hispanic / Latino,61.0,130.0,Black,Brown,Brown,black short pants and a white shirt,"Scar/mark: Jose has a birthmark on his back and scars on his right hand and right leg, scar on left leg"
MP4344,2004-05-06,"Hacienda de Dorado, Puerto Rico","(18.474723, -66.318685)",Male,28,28,49,49,,66.0,180.0,Black,Brown,Brown,"Pink trousers, black t-shirt
black slippers",Scar/mark: scar on his left foot and finger
MP4028,1999-07-07,"Toa Alta, Puerto Rico","(18.386906, -66.2510261)",Male,4,4,30,30,Hispanic / Latino,46.0,54.0,Black,Brown,Brown,"Green t-shirt, dark shorts
black and white tennis shoes",
MP4568,1974-05-04,"Puerto Rico, Puerto Rico","(40.6985469, -73.9753052)",Female,11,11,61,61,,61.0,125.0,Black,Black,Black,,Scar/mark: a small birthmark on her right cheek
MP4569,1974-05-05,"Puerto Rico, Puerto Rico","(40.6985469, -73.9753052)",Male,12,12,62,62,,60.0,125.0,Black,Brown,Brown,,
MP39056,2015-06-14,"Dorado, Puerto Rico","(18.4587299, -66.2605079)",Female,15,15,25,25,Hispanic / Latino,61.0,120.0,Black,Black,Black,,Scar/mark: Mole on the left side of her chin
MP6736,1976-07-06,"Adjuntas, Puerto Rico","(18.1634848, -66.723158)",Male,1,1,50,50,White / Caucasian,24.0,30.0,Blond/Strawberry,Green,Green,,"Scar/mark: Scar on right side of head, appendix surgery scar"
MP93727,2021-12-08,"Vieques, Puerto Rico","(18.1262854, -65.44009849999999)",Female,38,38,41,41,White / Caucasian,65.0,145.0,Black,Blue,Blue,,
MP33321,1980-10-30,"Warwick, Rhode Island","(41.7001009, -71.4161671)",Male,30,30,74,74,White / Caucasian,74.0,175.0,Brown,Brown,Brown,,
MP40219,1987-08-15,"Narragansett, Rhode Island","(41.5877721, -71.46555649999999)",Male,21,21,58,58,White / Caucasian,71.0,155.0,Brown,Blue,Blue,life jacket (unknown if wearing),
